Year,Local Government Area,Suburb/Town Name,Offence Count
2012,Golden Plains,Sutherlands Creek,3
2012,Golden Plains,Teesdale,14
2012,Golden Plains,Werneth,6
2012,Greater Bendigo,Argyle,4
2012,Greater Bendigo,Ascot,38
2012,Greater Bendigo,Avonmore,1
2012,Greater Bendigo,Axe Creek,2
2012,Greater Bendigo,Axedale,11
2012,Greater Bendigo,Bagshot,5
2012,Greater Bendigo,Bagshot North,1
2012,Greater Bendigo,Barnadown,1
2012,Greater Bendigo,Bendigo,2291
2012,Greater Bendigo,Big Hill,2
2012,Greater Bendigo,California Gully,292
2012,Greater Bendigo,Derrinal,3
2012,Greater Bendigo,Eaglehawk,440
2012,Greater Bendigo,East Bendigo,156
2012,Greater Bendigo,Elmore,78
2012,Greater Bendigo,Emu Creek,1
2012,Greater Bendigo,Eppalock,18
2012,Greater Bendigo,Epsom,136
2012,Greater Bendigo,Flora Hill,174
2012,Greater Bendigo,Fosterville,3
2012,Greater Bendigo,Golden Gully,15
2012,Greater Bendigo,Golden Square,540
2012,Greater Bendigo,Goornong,151
2012,Greater Bendigo,Harcourt North,1
2012,Greater Bendigo,Heathcote,108
2012,Greater Bendigo,Hunter,1
2012,Greater Bendigo,Huntly,54
2012,Greater Bendigo,Ironbark,82
2012,Greater Bendigo,Jackass Flat,20
2012,Greater Bendigo,Junortoun,19
2012,Greater Bendigo,Kamarooka,5
2012,Greater Bendigo,Kangaroo Flat,675
2012,Greater Bendigo,Kennington,205
2012,Greater Bendigo,Kimbolton,2
2012,Greater Bendigo,Knowsley,13
2012,Greater Bendigo,Ladys Pass,1
2012,Greater Bendigo,Lockwood,16
2012,Greater Bendigo,Lockwood South,3
2012,Greater Bendigo,Long Gully,352
2012,Greater Bendigo,Longlea,104
2012,Greater Bendigo,Maiden Gully,87
2012,Greater Bendigo,Mandurang,9
2012,Greater Bendigo,Mandurang South,1
2012,Greater Bendigo,Marong,33
2012,Greater Bendigo,Mia Mia,7
2012,Greater Bendigo,Mount Camel,6
2012,Greater Bendigo,Myers Flat,8
2012,Greater Bendigo,Neilborough,21
2012,Greater Bendigo,North Bendigo,291
2012,Greater Bendigo,Quarry Hill,79
2012,Greater Bendigo,Ravenswood,4
2012,Greater Bendigo,Raywood,4
2012,Greater Bendigo,Redcastle,2
2012,Greater Bendigo,Redesdale,4
2012,Greater Bendigo,Sailors Gully,14
2012,Greater Bendigo,Sebastian,6
2012,Greater Bendigo,Sedgwick,5
2012,Greater Bendigo,Shelbourne,7
2012,Greater Bendigo,Spring Gully,67
2012,Greater Bendigo,Strathdale,179
2012,Greater Bendigo,Strathfieldsaye,111
2012,Greater Bendigo,Wellsford,4
2012,Greater Bendigo,West Bendigo,25
2012,Greater Bendigo,White Hills,172
2012,Greater Bendigo,Wilsons Hill,1
2012,Greater Bendigo,Woodvale,33
2012,Greater Dandenong,Bangholme,38
2012,Greater Dandenong,Dandenong,6681
2012,Greater Dandenong,Dandenong North,1234
2012,Greater Dandenong,Dandenong South,872
2012,Greater Dandenong,Keysborough,1185
2012,Greater Dandenong,Lyndhurst,8
2012,Greater Dandenong,Noble Park,2006
2012,Greater Dandenong,Noble Park North,454
2012,Greater Dandenong,Springvale,1842
2012,Greater Dandenong,Springvale South,638
2012,Greater Geelong,Anakie,30
2012,Greater Geelong,Armstrong Creek,3
2012,Greater Geelong,Avalon,23
2012,Greater Geelong,Balliang,19
2012,Greater Geelong,Barwon Heads,324
2012,Greater Geelong,Batesford,5
2012,Greater Geelong,Bell Park,342
2012,Greater Geelong,Bell Post Hill,240
2012,Greater Geelong,Bellarine,10
2012,Greater Geelong,Belmont,946
2012,Greater Geelong,Breakwater,150
2012,Greater Geelong,Breamlea,7
2012,Greater Geelong,Ceres,7
2012,Greater Geelong,Charlemont,9
2012,Greater Geelong,Clifton Springs,201
2012,Greater Geelong,Connewarre,17
2012,Greater Geelong,Corio,1947
2012,Greater Geelong,Curlewis,17
2012,Greater Geelong,Drumcondra,46
2012,Greater Geelong,Drysdale,147
2012,Greater Geelong,East Geelong,265
2012,Greater Geelong,Fyansford,21
2012,Greater Geelong,Geelong,2803
2012,Greater Geelong,Geelong West,589
2012,Greater Geelong,Grovedale,587
2012,Greater Geelong,Hamlyn Heights,223
2012,Greater Geelong,Herne Hill,142
2012,Greater Geelong,Highton,498
2012,Greater Geelong,Indented Head,46
2012,Greater Geelong,Lara,626
2012,Greater Geelong,Leopold,364
2012,Greater Geelong,Little River,12
2012,Greater Geelong,Lovely Banks,121
2012,Greater Geelong,Manifold Heights,124
2012,Greater Geelong,Mannerim,2
2012,Greater Geelong,Marcus Hill,8
2012,Greater Geelong,Marshall,58
2012,Greater Geelong,Moolap,216
2012,Greater Geelong,Moorabool,8
2012,Greater Geelong,Mount Duneed,30
2012,Greater Geelong,Newcomb,405
2012,Greater Geelong,Newtown,471
2012,Greater Geelong,Norlane,1425
2012,Greater Geelong,North Geelong,443
2012,Greater Geelong,North Shore,121
2012,Greater Geelong,Ocean Grove,409
2012,Greater Geelong,Point Lonsdale,26
2012,Greater Geelong,Point Wilson,4
2012,Greater Geelong,Portarlington,137
2012,Greater Geelong,Rippleside,44
2012,Greater Geelong,South Geelong,201
2012,Greater Geelong,St Albans Park,198
2012,Greater Geelong,St Leonards,96
2012,Greater Geelong,Staughton Vale,3
2012,Greater Geelong,Swan Bay,2
2012,Greater Geelong,Thomson,161
2012,Greater Geelong,Wallington,37
2012,Greater Geelong,Wandana Heights,36
2012,Greater Geelong,Waurn Ponds,134
2012,Greater Geelong,Whittington,389
2012,Greater Shepparton,Arcadia,9
2012,Greater Shepparton,Ardmona,19
2012,Greater Shepparton,Bunbartha,5
2012,Greater Shepparton,Byrneside,2
2012,Greater Shepparton,Congupna,13
2012,Greater Shepparton,Coomboona,1
2012,Greater Shepparton,Cosgrove,2
2012,Greater Shepparton,Cosgrove South,5
2012,Greater Shepparton,Dhurringile,2
2012,Greater Shepparton,Dookie,14
2012,Greater Shepparton,Girgarre East,2
2012,Greater Shepparton,Grahamvale,8
2012,Greater Shepparton,Harston,3
2012,Greater Shepparton,Karramomus,1
2012,Greater Shepparton,Katandra,2
2012,Greater Shepparton,Katandra West,7
2012,Greater Shepparton,Kialla,237
2012,Greater Shepparton,Kialla East,4
2012,Greater Shepparton,Kialla West,20
2012,Greater Shepparton,Kyabram South,7
2012,Greater Shepparton,Lemnos,19
2012,Greater Shepparton,Marionvale,3
2012,Greater Shepparton,Merrigum,27
2012,Greater Shepparton,Moorilim,1
2012,Greater Shepparton,Mooroopna,772
2012,Greater Shepparton,Mooroopna North,33
2012,Greater Shepparton,Murchison,52
2012,Greater Shepparton,Murchison East,10
2012,Greater Shepparton,Murchison North,5
2012,Greater Shepparton,Orrvale,40
2012,Greater Shepparton,Pine Lodge,7
2012,Greater Shepparton,Shepparton,4207
2012,Greater Shepparton,Shepparton East,56
2012,Greater Shepparton,Shepparton North,38
2012,Greater Shepparton,St Germains,1
2012,Greater Shepparton,Stewarton,1
2012,Greater Shepparton,Tallygaroopna,9
2012,Greater Shepparton,Tamleugh North,1
2012,Greater Shepparton,Tatura,358
2012,Greater Shepparton,Tatura East,7
2012,Greater Shepparton,Toolamba,17
2012,Greater Shepparton,Undera,16
2012,Greater Shepparton,Zeerust,7
2012,Hepburn,Allendale,4
2012,Hepburn,Basalt,1
2012,Hepburn,Blampied,9
2012,Hepburn,Broomfield,10
2012,Hepburn,Bullarto,2
2012,Hepburn,Campbelltown,1
2012,Hepburn,Clunes,68
2012,Hepburn,Clydesdale,3
2012,Hepburn,Coomoora,4
2012,Hepburn,Creswick,171
2012,Hepburn,Creswick North,1
2012,Hepburn,Daylesford,245
2012,Hepburn,Dean,1
2012,Hepburn,Denver,6
2012,Hepburn,Drummond,2
2012,Hepburn,Drummond North,4
2012,Hepburn,Dunach,4
2012,Hepburn,Eganstown,3
2012,Hepburn,Elevated Plains,1
2012,Hepburn,Glengower,3
2012,Hepburn,Glenlyon,3
2012,Hepburn,Guildford,7
2012,Hepburn,Hepburn,7
2012,Hepburn,Hepburn Springs,18
2012,Hepburn,Kingston,1
2012,Hepburn,Kooroocheang,3
2012,Hepburn,Leonards Hill,1
2012,Hepburn,Little Hampton,12
2012,Hepburn,Lyonville,7
2012,Hepburn,Mollongghip,4
2012,Hepburn,Mount Franklin,2
2012,Hepburn,Musk,3
2012,Hepburn,Musk Vale,4
2012,Hepburn,Newlyn,5
2012,Hepburn,Newlyn North,2
2012,Hepburn,North Blackwood,2
2012,Hepburn,Porcupine Ridge,1
2012,Hepburn,Rocklyn,2
2012,Hepburn,Sailors Falls,1
2012,Hepburn,Sailors Hill,2
2012,Hepburn,Shepherds Flat,1
2012,Hepburn,Smeaton,5
2012,Hepburn,Spring Hill,3
2012,Hepburn,Springmount,1
2012,Hepburn,Trentham,33
2012,Hepburn,Trentham East,2
2012,Hepburn,Ullina,1
2012,Hepburn,Werona,1
2012,Hepburn,Wheatsheaf,2
2012,Hepburn,Yandoit,8
2012,Hindmarsh,Albacutya,7
2012,Hindmarsh,Antwerp,1
2012,Hindmarsh,Dimboola,58
2012,Hindmarsh,Gerang Gerung,2
2012,Hindmarsh,Jeparit,49
2012,Hindmarsh,Kiata,5
2012,Hindmarsh,Lorquon,1
2012,Hindmarsh,Netherby,3
2012,Hindmarsh,Nhill,75
2012,Hindmarsh,Rainbow,42
2012,Hindmarsh,Yanac,3
2012,Hobsons Bay,Altona,858
2012,Hobsons Bay,Altona Meadows,954
2012,Hobsons Bay,Altona North,1209
2012,Hobsons Bay,Brooklyn,249
2012,Hobsons Bay,Laverton,674
2012,Hobsons Bay,Newport,842
2012,Hobsons Bay,Seabrook,267
2012,Hobsons Bay,Seaholme,100
2012,Hobsons Bay,South Kingsville,123
2012,Hobsons Bay,Spotswood,260
2012,Hobsons Bay,Williamstown,1113
2012,Hobsons Bay,Williamstown North,272
2012,Horsham,Brimpaen,2
2012,Horsham,Clear Lake,2
2012,Horsham,Dooen,16
2012,Horsham,Drung,22
2012,Horsham,Duchembegarra,4
2012,Horsham,Haven,26
2012,Horsham,Horsham,2642
2012,Horsham,Jung,11
2012,Horsham,Kalkee,4
2012,Horsham,Kanagulk,1
2012,Horsham,Laharum,3
2012,Horsham,Lower Norton,5
2012,Horsham,McKenzie Creek,3
2012,Horsham,Mitre,3
2012,Horsham,Murra Warra,1
2012,Horsham,Natimuk,27
2012,Horsham,Noradjuha,1
2012,Horsham,Pimpinio,7
2012,Horsham,Quantong,3
2012,Horsham,Riverside,3
2012,Horsham,St Helens Plains,1
2012,Horsham,Telangatuk East,3
2012,Horsham,Tooan,1
2012,Horsham,Toolondo,11
2012,Horsham,Vectis,2
2012,Horsham,Wail,3
2012,Horsham,Wartook,6
2012,Hume,Attwood,104
2012,Hume,Broadmeadows,3106
2012,Hume,Bulla,41
2012,Hume,Campbellfield,1287
2012,Hume,Clarkefield,2
2012,Hume,Coolaroo,518
2012,Hume,Craigieburn,2349
2012,Hume,Dallas,559
2012,Hume,Diggers Rest,16
2012,Hume,Fawkner,39
2012,Hume,Gladstone Park,615
2012,Hume,Greenvale,490
2012,Hume,Jacana,241
2012,Hume,Kalkallo,30
2012,Hume,Keilor,4
2012,Hume,Meadow Heights,1058
2012,Hume,Melbourne Airport,566
2012,Hume,Mickleham,152
2012,Hume,Oaklands Junction,10
2012,Hume,Roxburgh Park,1061
2012,Hume,Somerton,180
2012,Hume,Sunbury,1746
2012,Hume,Tullamarine,732
2012,Hume,Westmeadows,430
2012,Hume,Wildwood,7
2012,Hume,Yuroke,3
2012,Indigo,Allans Flat,2
2012,Indigo,Barnawartha,31
2012,Indigo,Beechworth,114
2012,Indigo,Brimin,3
2012,Indigo,Browns Plains,1
2012,Indigo,Bruarong,2
2012,Indigo,Carlyle,1
2012,Indigo,Chiltern,86
2012,Indigo,Cornishtown,6
2012,Indigo,Gooramadda,1
2012,Indigo,Gundowring,1
2012,Indigo,Huon,4
2012,Indigo,Indigo Valley,4
2012,Indigo,Kergunyah,6
2012,Indigo,Kiewa,13
2012,Indigo,Lilliput,1
2012,Indigo,Rutherglen,93
2012,Indigo,Sandy Creek,2
2012,Indigo,Staghorn Flat,4
2012,Indigo,Stanley,8
2012,Indigo,Tangambalanga,23
2012,Indigo,Wahgunyah,47
2012,Indigo,Wooragee,2
2012,Indigo,Yackandandah,30
2012,Kingston,Aspendale,285
2012,Kingston,Aspendale Gardens,156
2012,Kingston,Bonbeach,198
2012,Kingston,Braeside,188
2012,Kingston,Carrum,318
2012,Kingston,Chelsea,518
2012,Kingston,Chelsea Heights,309
2012,Kingston,Cheltenham,1682
2012,Kingston,Clarinda,204
2012,Kingston,Clayton South,571
2012,Kingston,Dingley Village,305
2012,Kingston,Edithvale,263
2012,Kingston,Heatherton,180
2012,Kingston,Highett,411
2012,Kingston,Mentone,752
2012,Kingston,Moorabbin,1179
2012,Kingston,Moorabbin Airport,26
2012,Kingston,Mordialloc,723
2012,Kingston,Oakleigh South,203
2012,Kingston,Parkdale,476
2012,Kingston,Patterson Lakes,318
2012,Kingston,Waterways,54
2012,Knox,Bayswater,1128
2012,Knox,Boronia,1761
2012,Knox,Ferntree Gully,1393
2012,Knox,Knoxfield,444
2012,Knox,Lysterfield,201
2012,Knox,Rowville,1216
2012,Knox,Scoresby,269
2012,Knox,The Basin,159
2012,Knox,Upper Ferntree Gully,188
2012,Knox,Wantirna,596
2012,Knox,Wantirna South,1378
2012,Latrobe,Boolarra,66
2012,Latrobe,Boolarra South,8
2012,Latrobe,Budgeree,3
2012,Latrobe,Callignee,1
2012,Latrobe,Churchill,526
2012,Latrobe,Cowwarr,2
2012,Latrobe,Flynn,4
2012,Latrobe,Flynns Creek,1
2012,Latrobe,Glengarry,26
2012,Latrobe,Glengarry North,5
2012,Latrobe,Glengarry West,3
2012,Latrobe,Hazelwood,12
2012,Latrobe,Hazelwood North,66
2012,Latrobe,Hazelwood South,6
2012,Latrobe,Hernes Oak,6
2012,Latrobe,Jeeralang,1
2012,Latrobe,Jeeralang Junction,4
2012,Latrobe,Koornalla,3
2012,Latrobe,Maryvale,3
2012,Latrobe,Moe,1870
2012,Latrobe,Moe South,4
2012,Latrobe,Morwell,3266
2012,Latrobe,Newborough,564
2012,Latrobe,Tanjil South,4
2012,Latrobe,Toongabbie,19
2012,Latrobe,Traralgon,3097
2012,Latrobe,Traralgon East,71
2012,Latrobe,Traralgon South,4
2012,Latrobe,Tyers,38
2012,Latrobe,Yallourn,13
2012,Latrobe,Yallourn North,100
2012,Latrobe,Yinnar,39
2012,Latrobe,Yinnar South,24
2012,Loddon,Arnold,3
2012,Loddon,Bears Lagoon,4
2012,Loddon,Berrimal,1
2012,Loddon,Boort,16
2012,Loddon,Borung,5
2012,Loddon,Brenanah,1
2012,Loddon,Bridgewater On Loddon,51
2012,Loddon,Buckrabanyule,1
2012,Loddon,Burkes Flat,2
2012,Loddon,Calivil,3
2012,Loddon,Campbells Forest,1
2012,Loddon,Derby,3
2012,Loddon,Dingee,8
2012,Loddon,Dunolly,2
2012,Loddon,Eddington,1
2012,Loddon,Emu,1
2012,Loddon,Gowar East,1
2012,Loddon,Inglewood,55
2012,Loddon,Jarklin,2
2012,Loddon,Kingower,12
2012,Loddon,Korong Vale,14
2012,Loddon,Kurting,2
2012,Loddon,Laanecoorie,13
2012,Loddon,Leichardt,1
2012,Loddon,Leitchville,1
2012,Loddon,Llanelly,4
2012,Loddon,Logan,2
2012,Loddon,McIntyre,2
2012,Loddon,Mincha,4
2012,Loddon,Mitiamo,15
2012,Loddon,Moliagul,1
2012,Loddon,Mologa,1
2012,Loddon,Murphys Creek,6
2012,Loddon,Mysia,3
2012,Loddon,Newbridge,7
2012,Loddon,Painswick,1
2012,Loddon,Pompapiel,1
2012,Loddon,Powlett Plains,2
2012,Loddon,Prairie,1
2012,Loddon,Pyramid Hill,10
2012,Loddon,Raywood,4
2012,Loddon,Rheola,1
2012,Loddon,Richmond Plains,1
2012,Loddon,Salisbury West,2
2012,Loddon,Serpentine,11
2012,Loddon,Skinners Flat,1
2012,Loddon,Tandarra,2
2012,Loddon,Tarnagulla,5
2012,Loddon,Waanyarra,1
2012,Loddon,Wedderburn,98
2012,Loddon,Yarraberb,1
2012,Macedon Ranges,Ashbourne,5
2012,Macedon Ranges,Baynton,1
2012,Macedon Ranges,Benloch,14
2012,Macedon Ranges,Bolinda,2
2012,Macedon Ranges,Bullengarook,12
2012,Macedon Ranges,Cadello,2
2012,Macedon Ranges,Carlsruhe,8
2012,Macedon Ranges,Cherokee,2
2012,Macedon Ranges,Chintin,8
2012,Macedon Ranges,Clarkefield,13
2012,Macedon Ranges,Cobaw,4
2012,Macedon Ranges,Darraweit Guim,5
2012,Macedon Ranges,Edgecombe,1
2012,Macedon Ranges,Gisborne,212
2012,Macedon Ranges,Gisborne South,29
2012,Macedon Ranges,Goldie,6
2012,Macedon Ranges,Greenhill,5
2012,Macedon Ranges,Hesket,6
2012,Macedon Ranges,Kerrie,6
2012,Macedon Ranges,Kyneton,513
2012,Macedon Ranges,Lancefield,68
2012,Macedon Ranges,Lauriston,5
2012,Macedon Ranges,Macedon,56
2012,Macedon Ranges,Malmsbury,33
2012,Macedon Ranges,Monegeetta,9
2012,Macedon Ranges,Mount Macedon,16
2012,Macedon Ranges,New Gisborne,69
2012,Macedon Ranges,Newham,11
2012,Macedon Ranges,Pastoria East,4
2012,Macedon Ranges,Pipers Creek,1
2012,Macedon Ranges,Riddells Creek,96
2012,Macedon Ranges,Rochford,1
2012,Macedon Ranges,Romsey,163
2012,Macedon Ranges,Sidonia,1
2012,Macedon Ranges,Spring Hill,4
2012,Macedon Ranges,Springfield,2
2012,Macedon Ranges,Trentham East,7
2012,Macedon Ranges,Tylden,19
2012,Macedon Ranges,Woodend,218
2012,Macedon Ranges,Woodend North,4
2012,Manningham,Bulleen,376
2012,Manningham,Doncaster,1491
2012,Manningham,Doncaster East,790
2012,Manningham,Donvale,178
2012,Manningham,Nunawading,1
2012,Manningham,Park Orchards,103
2012,Manningham,Ringwood North,3
2012,Manningham,Templestowe,320
2012,Manningham,Templestowe Lower,257
2012,Manningham,Warrandyte,132
2012,Manningham,Warrandyte South,10
2012,Manningham,Wonga Park,32
2012,Mansfield,Ancona,3
2012,Mansfield,Barjarg,5
2012,Mansfield,Barwite,2
2012,Mansfield,Bonnie Doon,49
2012,Mansfield,Boorolite,2
2012,Mansfield,Bridge Creek,2
2012,Mansfield,Gaffneys Creek,3
2012,Mansfield,Goughs Bay,22
2012,Mansfield,Howqua,7
2012,Mansfield,Howqua Inlet,2
2012,Mansfield,Jamieson,5
2012,Mansfield,Kevington,1
2012,Mansfield,Knockwood,3
2012,Mansfield,Macs Cove,4
2012,Mansfield,Maindample,3
2012,Mansfield,Mansfield,179
2012,Mansfield,Matlock,1
2012,Mansfield,Merrijig,12
2012,Mansfield,Merton,2
2012,Mansfield,Sawmill Settlement,2
2012,Mansfield,Tolmie,4
2012,Mansfield,Woodfield,5
2012,Mansfield,Woods Point,2
2012,Maribyrnong,Braybrook,1148
2012,Maribyrnong,Footscray,3122
2012,Maribyrnong,Kingsville,251
2012,Maribyrnong,Maidstone,631
2012,Maribyrnong,Maribyrnong,1566
2012,Maribyrnong,Seddon,346
2012,Maribyrnong,Tottenham,182
2012,Maribyrnong,West Footscray,789
2012,Maribyrnong,Yarraville,958
2012,Maroondah,Bayswater North,640
2012,Maroondah,Croydon,1465
2012,Maroondah,Croydon Hills,66
2012,Maroondah,Croydon North,168
2012,Maroondah,Croydon South,222
2012,Maroondah,Heathmont,328
2012,Maroondah,Kilsyth,61
2012,Maroondah,Kilsyth South,149
2012,Maroondah,Park Orchards,1
2012,Maroondah,Ringwood,2642
2012,Maroondah,Ringwood East,478
2012,Maroondah,Ringwood North,252
2012,Maroondah,Vermont,15
2012,Maroondah,Warranwood,62
2012,Maroondah,Wonga Park,4
2012,Melbourne,Carlton,1782
2012,Melbourne,Carlton North,13
2012,Melbourne,Docklands,1646
2012,Melbourne,East Melbourne,939
2012,Melbourne,Flemington,297
2012,Melbourne,Kensington,859
2012,Melbourne,Melbourne,22414
2012,Melbourne,North Melbourne,1398
2012,Melbourne,Parkville,1052
2012,Melbourne,Port Melbourne,177
2012,Melbourne,South Wharf,127
2012,Melbourne,South Yarra,156
2012,Melbourne,Southbank,2096
2012,Melbourne,West Melbourne,1803
2012,Melton,Brookfield,439
2012,Melton,Burnside,250
2012,Melton,Burnside Heights,258
2012,Melton,Caroline Springs,1286
2012,Melton,Diggers Rest,125
2012,Melton,Exford,19
2012,Melton,Eynesbury,24
2012,Melton,Hillside,557
2012,Melton,Kurunjang,431
2012,Melton,Melton,1645
2012,Melton,Melton South,1023
2012,Melton,Melton West,1096
2012,Melton,Mount Cottrell,20
2012,Melton,Parwan,1
2012,Melton,Plumpton,72
2012,Melton,Ravenhall,310
2012,Melton,Rockbank,328
2012,Melton,Taylors Hill,470
2012,Melton,Toolern Vale,20
2012,Melton,Truganina,79
2012,Mildura,Birdwoodton,10
2012,Mildura,Boinka,1
2012,Mildura,Cabarita,9
2012,Mildura,Cardross,28
2012,Mildura,Carwarp,7
2012,Mildura,Colignan,12
2012,Mildura,Cowangie,2
2012,Mildura,Cullulleraine,2
2012,Mildura,Hattah,7
2012,Mildura,Iraak,12
2012,Mildura,Irymple,257
2012,Mildura,Koorlong,14
2012,Mildura,Lindsay Point,2
2012,Mildura,Linga,1
2012,Mildura,Merbein,257
2012,Mildura,Merbein South,12
2012,Mildura,Merbein West,8
2012,Mildura,Merrinee,1
2012,Mildura,Mildura,4214
2012,Mildura,Murrayville,12
2012,Mildura,Nangiloc,16
2012,Mildura,Neds Corner,1
2012,Mildura,Nichols Point,38
2012,Mildura,Ouyen,77
2012,Mildura,Red Cliffs,393
2012,Mildura,Torrita,1
2012,Mildura,Underbool,17
2012,Mildura,Walpeup,2
2012,Mildura,Wargan,2
2012,Mildura,Werrimull,5
2012,Mildura,Yelta,17
2012,Mitchell,Avenel,8
2012,Mitchell,Beveridge,63
2012,Mitchell,Broadford,208
2012,Mitchell,Bylands,7
2012,Mitchell,Clonbinane,18
2012,Mitchell,Flowerdale,1
2012,Mitchell,Forbes,6
2012,Mitchell,Glenaroua,7
2012,Mitchell,Glenhope East,2
2012,Mitchell,Heathcote Junction,23
2012,Mitchell,Heathcote South,2
2012,Mitchell,High Camp,2
2012,Mitchell,Hilldene,5
2012,Mitchell,Kilmore,395
2012,Mitchell,Kilmore East,15
2012,Mitchell,Mangalore,5
2012,Mitchell,Moranding,1
2012,Mitchell,Northwood,13
2012,Mitchell,Nulla Vale,2
2012,Mitchell,Puckapunyal,20
2012,Mitchell,Pyalong,28
2012,Mitchell,Reedy Creek,2
2012,Mitchell,Seymour,999
2012,Mitchell,Sugarloaf Creek,5
2012,Mitchell,Sunday Creek,3
2012,Mitchell,Tallarook,39
2012,Mitchell,Tooborac,20
2012,Mitchell,Trawool,3
2012,Mitchell,Tyaak,5
2012,Mitchell,Upper Plenty,11
2012,Mitchell,Wallan,563
2012,Mitchell,Wandong,68
2012,Mitchell,Waterford Park,6
2012,Mitchell,Whiteheads Creek,13
2012,Mitchell,Willowmavin,5
2012,Moira,Barmah,11
2012,Moira,Bearii,5
2012,Moira,Boosey,2
2012,Moira,Boweya North,5
2012,Moira,Bundalong,45
2012,Moira,Burramine,2
2012,Moira,Burramine South,1
2012,Moira,Cobram,409
2012,Moira,Cobram East,3
2012,Moira,Esmond,1
2012,Moira,Invergordon,14
2012,Moira,Kaarimba,5
2012,Moira,Katamatite,16
2012,Moira,Katamatite East,1
2012,Moira,Katunga,26
2012,Moira,Koonoomoo,36
2012,Moira,Kotupna,6
2012,Moira,Lake Rowan,1
2012,Moira,Lower Moira,5
2012,Moira,Muckatah,4
2012,Moira,Mundoona,2
2012,Moira,Mywee,1
2012,Moira,Nathalia,70
2012,Moira,Numurkah,167
2012,Moira,Peechelba,2
2012,Moira,Picola,6
2012,Moira,St James,4
2012,Moira,Strathmerton,20
2012,Moira,Tungamah,9
2012,Moira,Ulupna,2
2012,Moira,Waaia,16
2012,Moira,Wilby,4
2012,Moira,Wunghnu,11
2012,Moira,Yabba North,2
2012,Moira,Yalca,10
2012,Moira,Yarrawonga,326
2012,Moira,Yarroweyah,18
2012,Moira,Yielima,1
2012,Moira,Youanmite,3
2012,Moira,Youarang,2
2012,Monash,Ashwood,258
2012,Monash,Burwood,74
2012,Monash,Chadstone,618
2012,Monash,Clayton,1568
2012,Monash,Glen Waverley,1418
2012,Monash,Hughesdale,259
2012,Monash,Huntingdale,103
2012,Monash,Mount Waverley,1669
2012,Monash,Mulgrave,919
2012,Monash,Notting Hill,143
2012,Monash,Oakleigh,938
2012,Monash,Oakleigh East,199
2012,Monash,Oakleigh South,274
2012,Monash,Wheelers Hill,489
2012,Moonee Valley,Aberfeldie,149
2012,Moonee Valley,Airport West,858
2012,Moonee Valley,Ascot Vale,1448
2012,Moonee Valley,Avondale Heights,384
2012,Moonee Valley,Essendon,1277
2012,Moonee Valley,Essendon Fields,194
2012,Moonee Valley,Essendon North,167
2012,Moonee Valley,Essendon West,28
2012,Moonee Valley,Flemington,847
2012,Moonee Valley,Keilor East,676
2012,Moonee Valley,Kensington,146
2012,Moonee Valley,Moonee Ponds,1427
2012,Moonee Valley,Niddrie,353
2012,Moonee Valley,Strathmore,361
2012,Moonee Valley,Strathmore Heights,27
2012,Moonee Valley,Travancore,129
2012,Moorabool,Bacchus Marsh,766
2012,Moorabool,Ballan,159
2012,Moorabool,Balliang,2
2012,Moorabool,Balliang East,11
2012,Moorabool,Barrys Reef,1
2012,Moorabool,Beremboke,9
2012,Moorabool,Blackwood,8
2012,Moorabool,Blakeville,1
2012,Moorabool,Bullarook,2
2012,Moorabool,Bullarto South,1
2012,Moorabool,Bungaree,20
2012,Moorabool,Buninyong,5
2012,Moorabool,Cargerie,1
2012,Moorabool,Clarendon,3
2012,Moorabool,Claretown,1
2012,Moorabool,Clarkes Hill,1
2012,Moorabool,Coimadai,12
2012,Moorabool,Dales Creek,1
2012,Moorabool,Darley,295
2012,Moorabool,Dunnstown,18
2012,Moorabool,Durham Lead,1
2012,Moorabool,Elaine,7
2012,Moorabool,Fiskville,3
2012,Moorabool,Gordon,30
2012,Moorabool,Greendale,12
2012,Moorabool,Hopetoun Park,8
2012,Moorabool,Ingliston,1
2012,Moorabool,Korobeit,1
2012,Moorabool,Korweinguboora,8
2012,Moorabool,Lal Lal,16
2012,Moorabool,Leigh Creek,2
2012,Moorabool,Long Forest,5
2012,Moorabool,Maddingley,134
2012,Moorabool,Merrimu,6
2012,Moorabool,Millbrook,6
2012,Moorabool,Mount Doran,2
2012,Moorabool,Mount Egerton,4
2012,Moorabool,Mount Wallace,8
2012,Moorabool,Myrniong,10
2012,Moorabool,Navigators,4
2012,Moorabool,Parwan,6
2012,Moorabool,Pootilla,4
2012,Moorabool,Scotsburn,2
2012,Moorabool,Spargo Creek,1
2012,Moorabool,Springbank,6
2012,Moorabool,Wallace,5
2012,Moorabool,Warrenheip,1
2012,Moorabool,Wattle Flat,1
2012,Moorabool,Yendon,2
