Year,Suburb/Town Name,Offence Count
2019,Blackburn South,359.0
2019,Blackwarry,1.0
2019,Blackwood,11.0
2019,Blairgowrie,93.0
2019,Blampied,5.0
2019,Blind Bight,37.0
2019,Blowhard,8.0
2019,Bo Peep,3.0
2019,Bobinawarrah,4.0
2019,Bochara,13.0
2019,Boho,5.0
2019,Boisdale,16.0
2019,Bolinda,5.0
2019,Bolwarra,14.0
2019,Bonang,6.0
2019,Bonbeach,411.0
2019,Bonegilla,16.0
2019,Boneo,28.0
2019,Bonn,4.0
2019,Bonnie Doon,15.0
2019,Bonshaw,34.0
2019,Bookaar,8.0
2019,Boolarra,38.0
2019,Boolarra South,4.0
2019,Boole Poole,1.0
2019,Boorcan,1.0
2019,Boorhaman,4.0
2019,Boorhaman North,2.0
2019,Boorolite,3.0
2019,Boorool,1.0
2019,Boort,18.0
2019,Boosey,4.0
2019,Boralma,7.0
2019,Bornes Hill,1.0
2019,Boronia,2733.0
2019,Borung,1.0
2019,Bostocks Creek,2.0
2019,Botanic Ridge,174.0
2019,Boundary Bend,11.0
2019,Bowenvale,8.0
2019,Boweya,4.0
2019,Boweya North,4.0
2019,Bowser,6.0
2019,Box Hill,1762.0
2019,Box Hill North,443.0
2019,Box Hill South,428.0
2019,Braeside,333.0
2019,Brandy Creek,14.0
2019,Branxholme,8.0
2019,Braybrook,1642.0
2019,Breakaway Creek,4.0
2019,Breakwater,228.0
2019,Breamlea,12.0
2019,Brenanah,2.0
2019,Brewster,6.0
2019,Briagolong,29.0
2019,Briar Hill,132.0
2019,Bridge Creek,6.0
2019,Bridgewater,16.0
2019,Bridgewater On Loddon,20.0
2019,Bright,102.0
2019,Brighton,1186.0
2019,Brighton East,668.0
2019,Brim,4.0
2019,Brimin,1.0
2019,Brit Brit,3.0
2019,Broadford,415.0
2019,Broadmeadows,3796.0
2019,Broadwater,2.0
2019,Brodribb River,4.0
2019,Broken Creek,1.0
2019,Bromley,2.0
2019,Brookfield,481.0
2019,Brooklyn,360.0
2019,Broomfield,21.0
2019,Brown Hill,177.0
2019,Browns Plains,2.0
2019,Bruarong,8.0
2019,Brucknell,3.0
2019,Brunswick,2864.0
2019,Brunswick East,858.0
2019,Brunswick West,833.0
2019,Bruthen,28.0
2019,Buangor,12.0
2019,Buchan,13.0
2019,Buchan South,9.0
2019,Buckland,2.0
2019,Buckley,8.0
2019,Buckrabanyule,1.0
2019,Budgeree,4.0
2019,Budgerum East,1.0
2019,Buffalo,8.0
2019,Buffalo River,7.0
2019,Buldah,1.0
2019,Bulgana,3.0
2019,Bulla,115.0
2019,Bullaharre,2.0
2019,Bullarook,6.0
2019,Bullarto,3.0
2019,Bulleen,505.0
2019,Bullengarook,22.0
2019,Bullioh,2.0
2019,Bullumwaal,2.0
2019,Buln Buln,16.0
2019,Buln Buln East,6.0
2019,Bumberrah,3.0
2019,Bunbartha,18.0
2019,Bundalaguah,7.0
2019,Bundalong,20.0
2019,Bundalong South,2.0
2019,Bunding,1.0
2019,Bundoora,2253.0
2019,Bung Bong,3.0
2019,Bungador,3.0
2019,Bungal,2.0
2019,Bungalally,5.0
2019,Bungaree,6.0
2019,Bungeet,1.0
2019,Bunguluke,3.0
2019,Buninyong,180.0
2019,Bunkers Hill,13.0
2019,Bunyip,83.0
2019,Bunyip North,8.0
2019,Burnbank,8.0
2019,Burnewang,6.0
2019,Burnley,131.0
2019,Burnside,229.0
2019,Burnside Heights,173.0
2019,Burramboot,2.0
2019,Burramine,49.0
2019,Burrumbeet,13.0
2019,Burwood,1000.0
2019,Burwood East,704.0
2019,Bushfield,9.0
2019,Buxton,21.0
2019,Byaduk,2.0
2019,Byawatha,7.0
2019,Bylands,8.0
2019,Byrneside,21.0
2019,Cabarita,19.0
2019,Cabbage Tree Creek,1.0
2019,Cadello,3.0
2019,Cairnlea,471.0
2019,Calder Park,76.0
2019,Caldermeade,29.0
2019,California Gully,506.0
2019,Calivil,5.0
2019,Callawadda,1.0
2019,Callignee,3.0
2019,Callignee North,1.0
2019,Calrossie,1.0
2019,Calulu,20.0
2019,Cambarville,2.0
2019,Camberwell,1372.0
2019,Cambrian Hill,5.0
2019,Campbellfield,1517.0
2019,Campbells Bridge,2.0
2019,Campbells Creek,40.0
2019,Campbells Forest,3.0
2019,Campbelltown,2.0
2019,Camperdown,153.0
2019,Canadian,193.0
2019,Caniambo,9.0
2019,Cann River,38.0
2019,Cannons Creek,14.0
2019,Canterbury,228.0
2019,Cape Bridgewater,6.0
2019,Cape Clear,5.0
2019,Cape Conran,17.0
2019,Cape Otway,5.0
2019,Cape Paterson,44.0
2019,Cape Schanck,28.0
2019,Cape Woolamai,71.0
2019,Capels Crossing,5.0
2019,Carag Carag,8.0
2019,Caramut,20.0
2019,Carapooee West,9.0
2019,Carapook,3.0
2019,Carboor,1.0
2019,Cardigan,32.0
2019,Cardigan Village,29.0
2019,Cardinia,45.0
2019,Cardross,27.0
2019,Cargerie,1.0
2019,Carina,3.0
2019,Carisbrook,79.0
2019,Carlisle River,2.0
2019,Carlsruhe,27.0
2019,Carlton,1903.0
2019,Carlton North,431.0
2019,Carlyle,3.0
2019,Carnegie,918.0
2019,Caroline Springs,1368.0
2019,Carpendeit,1.0
2019,Carrajung,5.0
2019,Carrajung Lower,15.0
2019,Carrajung South,1.0
2019,Carranballac,2.0
2019,Carron,1.0
2019,Carrum,464.0
2019,Carrum Downs,1920.0
2019,Carwarp,10.0
2019,Cashmore,2.0
2019,Cassilis,1.0
2019,Castella,5.0
2019,Casterton,85.0
2019,Castle Creek,1.0
2019,Castle Donnington,5.0
2019,Castlemaine,734.0
2019,Catani,15.0
2019,Cathkin,6.0
2019,Caulfield,386.0
2019,Caulfield East,356.0
2019,Caulfield North,769.0
2019,Caulfield South,491.0
2019,Cavendish,5.0
2019,Ceres,9.0
2019,Chadstone,994.0
2019,Chapple Vale,6.0
2019,Charlemont,54.0
2019,Charleroi,2.0
2019,Charlton,85.0
2019,Chelsea,693.0
2019,Chelsea Heights,378.0
2019,Cheltenham,2263.0
2019,Chepstowe,6.0
2019,Cherokee,3.0
2019,Cheshunt,8.0
2019,Chesney Vale,1.0
2019,Chetwynd,7.0
2019,Chewton,31.0
2019,Chewton Bushlands,1.0
2019,Childers,3.0
2019,Chillingollah,2.0
2019,Chiltern,74.0
2019,Chiltern Valley,5.0
2019,Chintin,7.0
2019,Chirnside Park,754.0
2019,Chocolyn,3.0
2019,Christmas Hills,19.0
2019,Chum Creek,20.0
2019,Churchill,765.0
2019,Churchill Island,2.0
2019,Clarendon,1.0
2019,Clarinda,312.0
2019,Clarkefield,27.0
2019,Clarkes Hill,3.0
2019,Clayton,1797.0
2019,Clayton South,832.0
2019,Clear Lake,4.0
2019,Clematis,4.0
2019,Clifton Creek,13.0
2019,Clifton Hill,519.0
2019,Clifton Springs,195.0
2019,Clonbinane,56.0
2019,Cloverlea,4.0
2019,Club Terrace,6.0
2019,Clunes,68.0
2019,Clyde,369.0
2019,Clyde North,886.0
2019,Clydebank,5.0
2019,Clydesdale,3.0
2019,Coalville,5.0
2019,Cobains,2.0
2019,Cobaw,2.0
2019,Cobbannah,1.0
2019,Cobden,55.0
2019,Cobram,866.0
2019,Cobram East,43.0
2019,Cobrico,1.0
2019,Cobungra,2.0
2019,Coburg,2829.0
2019,Coburg North,1051.0
2019,Cocamba,1.0
2019,Cochranes Creek,3.0
2019,Cockatoo,227.0
2019,Cocoroc,23.0
2019,Coghills Creek,6.0
2019,Cohuna,163.0
2019,Coimadai,14.0
2019,Cokum,2.0
2019,Colac,1135.0
2019,Colac East,25.0
2019,Colac West,28.0
2019,Colbinabbin,9.0
2019,Coldstream,133.0
2019,Coleraine,38.0
2019,Colignan,11.0
2019,Collingwood,2411.0
2019,Combienbar,1.0
2019,Concongella,6.0
2019,Condah,1.0
2019,Congupna,14.0
2019,Connewarre,19.0
2019,Coolaroo,628.0
2019,Cooma,7.0
2019,Coomboona,8.0
2019,Coomoora,7.0
2019,Coongulla,18.0
2019,Coonooer West,1.0
2019,Cooriemungle,4.0
2019,Cope Cope,1.0
2019,Cora Lynn,11.0
2019,Coragulac,6.0
2019,Corindhap,7.0
2019,Corinella,43.0
2019,Corio,2271.0
2019,Cornella,3.0
2019,Cornishtown,7.0
2019,Coronet Bay,54.0
2019,Corop,10.0
2019,Cororooke,1.0
2019,Corringle,3.0
2019,Corryong,54.0
2019,Corunnun,1.0
2019,Cosgrove,1.0
2019,Cosgrove South,1.0
2019,Costerfield,3.0
2019,Cottles Bridge,13.0
2019,Cowangie,1.0
2019,Cowes,424.0
2019,Cowwarr,35.0
2019,Craigie,5.0
2019,Craigieburn,3897.0
2019,Cranbourne,3304.0
2019,Cranbourne East,1047.0
2019,Cranbourne North,1302.0
2019,Cranbourne South,107.0
2019,Cranbourne West,924.0
2019,Creek Junction,3.0
2019,Creightons Creek,2.0
2019,Cremorne,366.0
2019,Cressy,13.0
2019,Creswick,294.0
2019,Creswick North,1.0
2019,Crib Point,302.0
2019,Cross Roads,1.0
2019,Crossley,10.0
2019,Crossover,6.0
2019,Crowlands,1.0
2019,Croydon,1986.0
2019,Croydon Hills,94.0
2019,Croydon North,203.0
2019,Croydon South,246.0
2019,Cudgee,6.0
2019,Culgoa,4.0
2019,Culla,1.0
2019,Cullen,1.0
2019,Cullulleraine,9.0
2019,Cundare North,1.0
2019,Curdies River,3.0
2019,Curdievale,3.0
2019,Curlewis,151.0
2019,Dadswells Bridge,6.0
2019,Daisy Hill,20.0
2019,Dales Creek,3.0
2019,Dallas,520.0
2019,Dalmore,12.0
2019,Daltons Bridge,1.0
2019,Dalyston,42.0
2019,Dandenong,7733.0
2019,Dandenong North,1530.0
2019,Dandenong South,1046.0
2019,Dandongadale,1.0
2019,Dargo,18.0
2019,Darley,482.0
2019,Darlimurla,2.0
2019,Darlington,5.0
2019,Darnum,55.0
2019,Darraweit Guim,43.0
2019,Dartmoor,12.0
2019,Dartmouth,2.0
2019,Dawson,5.0
2019,Daylesford,239.0
2019,Dean,6.0
2019,Deans Marsh,9.0
2019,Deddick Valley,1.0
2019,Dederang,9.0
2019,Deep Lead,11.0
2019,Deepdene,57.0
2019,Deer Park,1654.0
2019,Delacombe,637.0
2019,Delahey,337.0
2019,Delburn,3.0
2019,Delegate River,3.0
2019,Denison,24.0
2019,Dennington,70.0
2019,Derby,1.0
2019,Dereel,12.0
2019,Dergholm,1.0
2019,Derrimut,720.0
2019,Derrinal,6.0
2019,Derrinallum,8.0
2019,Devenish,6.0
2019,Devon Meadows,81.0
2019,Devon North,5.0
2019,Dewhurst,7.0
2019,Dhurringile,7.0
2019,Diamond Creek,519.0
2019,Diggers Rest,316.0
2019,Diggora,4.0
2019,Dimboola,142.0
2019,Dingee,12.0
2019,Dingley Village,488.0
2019,Dinner Plain,7.0
2019,Dixie,1.0
2019,Dixons Creek,63.0
2019,Dobie,31.0
2019,Docker,16.0
2019,Dockers Plains,2.0
2019,Docklands,2758.0
2019,Doctors Flat,1.0
2019,Dollar,1.0
2019,Don Valley,56.0
2019,Donald,102.0
2019,Doncaster,1712.0
2019,Doncaster East,1126.0
2019,Donnybrook,105.0
2019,Donvale,422.0
2019,Dooen,5.0
2019,Dookie,17.0
2019,Dookie College,2.0
2019,Doreen,858.0
2019,Dorodong,2.0
2019,Doveton,1272.0
2019,Dreeite,3.0
2019,Driffield,6.0
2019,Drik Drik,2.0
2019,Dromana,610.0
2019,Drouin,1272.0
2019,Drouin East,37.0
2019,Drouin South,18.0
2019,Drouin West,21.0
2019,Drumanure,2.0
2019,Drumborg,4.0
2019,Drumcondra,64.0
2019,Drummond,20.0
2019,Drummond North,9.0
2019,Drung,12.0
2019,Drysdale,208.0
2019,Duchembegarra,2.0
2019,Dumbalk,43.0
2019,Dumbalk North,2.0
2019,Dumosa,2.0
2019,Dunach,5.0
2019,Dundonnell,1.0
2019,Dunkeld,32.0
2019,Dunnstown,12.0
2019,Dunolly,64.0
2019,Dunrobin,2.0
2019,Durdidwarrah,6.0
2019,Durham Lead,3.0
2019,Durham Ox,7.0
2019,Dutson,3.0
2019,Dutson Downs,4.0
2019,Dutton Way,1.0
2019,Eagle Point,42.0
2019,Eaglehawk,505.0
2019,Eaglehawk North,2.0
2019,Eaglemont,132.0
2019,East Bairnsdale,209.0
2019,East Bendigo,361.0
2019,East Geelong,314.0
2019,East Melbourne,928.0
2019,East Sale,1.0
2019,East Wangaratta,6.0
2019,East Warburton,27.0
2019,Eastern View,3.0
2019,Eastville,1.0
2019,Eastwood,115.0
2019,Ebden,1.0
2019,Echuca,2065.0
2019,Echuca Village,43.0
2019,Echuca West,14.0
2019,Ecklin South,8.0
2019,Eden Park,46.0
2019,Edenhope,45.0
2019,Edgecombe,5.0
2019,Edi,1.0
2019,Edithvale,295.0
2019,Eganstown,14.0
2019,Eildon,90.0
2019,Elaine,24.0
2019,Eldorado,4.0
2019,Elingamite North,2.0
2019,Ellaswood,1.0
2019,Ellerslie,3.0
2019,Elliminyt,84.0
2019,Ellinbank,5.0
2019,Elmhurst,3.0
2019,Elmore,95.0
2019,Elphinstone,26.0
2019,Elsternwick,640.0
2019,Eltham,889.0
2019,Eltham North,232.0
2019,Elwood,889.0
2019,Emerald,251.0
2019,Emu,4.0
2019,Emu Creek,2.0
2019,Endeavour Hills,1216.0
2019,Enfield,13.0
2019,Enochs Point,1.0
2019,Ensay,2.0
2019,Eppalock,7.0
2019,Epping,3704.0
2019,Epsom,320.0
2019,Erica,13.0
2019,Eskdale,14.0
2019,Esmond,2.0
2019,Essendon,1288.0
2019,Essendon Fields,278.0
2019,Essendon North,209.0
2019,Essendon West,50.0
2019,Eumemmerring,316.0
2019,Eureka,58.0
2019,Euroa,201.0
2019,Evansford,17.0
2019,Eversley,1.0
2019,Everton,13.0
2019,Everton Upper,7.0
2019,Exford,28.0
2019,Eynesbury,42.0
2019,Fairfield,509.0
2019,Fairhaven,6.0
2019,Fairy Dell,3.0
2019,Faraday,13.0
2019,Fawcett,1.0
2019,Fawkner,1265.0
2019,Ferguson,2.0
2019,Fern Hill,1.0
2019,Fernbank,3.0
2019,Ferndale,7.0
2019,Fernihurst,2.0
2019,Ferntree Gully,2074.0
2019,Ferny Creek,44.0
2019,Fingal,39.0
2019,Fish Creek,23.0
2019,Fiskville,2.0
2019,Fitzroy,2491.0
2019,Fitzroy North,1079.0
2019,Flaggy Creek,4.0
2019,Flagstaff,4.0
2019,Flemington,1121.0
2019,Flinders,32.0
2019,Flora Hill,312.0
2019,Flowerdale,76.0
2019,Flynn,13.0
2019,Flynns Creek,5.0
2019,Footscray,2588.0
2019,Forbes,13.0
2019,Forest Hill,708.0
2019,Forge Creek,18.0
2019,Forrest,8.0
2019,Foster,65.0
2019,Foster North,1.0
2019,Fosterville,4.0
2019,Foxhow,3.0
2019,Framlingham,26.0
2019,Franklinford,2.0
2019,Frankston,7771.0
2019,Frankston North,945.0
2019,Frankston South,603.0
2019,Freeburgh,7.0
2019,Frenchmans,1.0
2019,Freshwater Creek,10.0
2019,Fryerstown,7.0
2019,Fulham,148.0
2019,Fumina,2.0
2019,Fumina South,1.0
2019,Fyans Creek,1.0
2019,Fyansford,53.0
2019,Gapsted,3.0
2019,Gardenvale,71.0
2019,Garfield,69.0
2019,Garfield North,10.0
2019,Garvoc,26.0
2019,Gateway Island,2.0
2019,Gazette,1.0
2019,Geelong,3411.0
2019,Geelong West,811.0
2019,Gellibrand,6.0
2019,Gellibrand Lower,4.0
2019,Gembrook,136.0
2019,Genoa,7.0
2019,Gentle Annie,5.0
2019,Georges Creek,1.0
2019,Gerahmin,1.0
2019,Gerang Gerung,4.0
2019,Gerangamete,3.0
2019,Gherang,4.0
2019,Gheringhap,22.0
2019,Giffard,2.0
2019,Gil Gil,5.0
2019,Gilderoy,6.0
2019,Gillieston,1.0
2019,Gipsy Point,3.0
2019,Girgarre,32.0
2019,Girgarre East,9.0
2019,Gisborne,435.0
2019,Gisborne South,34.0
2019,Gladfield,2.0
2019,Gladstone Park,723.0
2019,Gladysdale,5.0
2019,Glen Alvie,15.0
2019,Glen Creek,2.0
2019,Glen Forbes,22.0
2019,Glen Huntly,326.0
2019,Glen Iris,950.0
2019,Glen Park,13.0
2019,Glen Waverley,1928.0
2019,Glenaire,4.0
2019,Glenaladale,6.0
2019,Glenalbyn,1.0
2019,Glenaroua,8.0
2019,Glenburn,31.0
2019,Glendaruel,1.0
2019,Glendonald,2.0
2019,Glenfalloch,1.0
2019,Glenfyne,6.0
2019,Glengarry,39.0
2019,Glengarry North,7.0
2019,Glengarry West,10.0
2019,Glenhope,1.0
2019,Glenhope East,1.0
2019,Glenisla,1.0
2019,Glenlee,1.0
2019,Glenlogie,1.0
2019,Glenloth,1.0
2019,Glenluce,2.0
2019,Glenlyon,8.0
2019,Glenmaggie,19.0
2019,Glenmore,2.0
2019,Glenorchy,15.0
2019,Glenpatrick,1.0
2019,Glenrowan,123.0
2019,Glenroy,2246.0
2019,Glenthompson,16.0
2019,Glomar Beach,3.0
2019,Gnarwarre,4.0
2019,Gobarup,4.0
2019,Gobur,2.0
2019,Golden Beach,41.0
2019,Golden Gully,25.0
2019,Golden Point,346.0
2019,Golden Square,847.0
2019,Goldsborough,4.0
2019,Gong Gong,2.0
2019,Gonn Crossing,3.0
2019,Goon Nure,4.0
2019,Goongerah,5.0
2019,Gooram,3.0
2019,Gooramadda,2.0
2019,Goorambat,11.0
2019,Goornong,57.0
2019,Gorae,3.0
2019,Gorae West,1.0
2019,Gordon,46.0
2019,Gormandale,11.0
2019,Goroke,13.0
2019,Goughs Bay,11.0
2019,Goulburn Weir,19.0
2019,Gowanbrae,107.0
2019,Gower,1.0
2019,Grahamvale,32.0
2019,Grand Ridge,2.0
2019,Granite Rock,7.0
2019,Grantville,79.0
2019,Grassdale,1.0
2019,Grassmere,12.0
2019,Graytown,7.0
2019,Gre Gre South,1.0
2019,Great Western,18.0
2019,Green Gully,4.0
2019,Greendale,21.0
2019,Greens Creek,3.0
2019,Greensborough,1356.0
2019,Greenvale,777.0
2019,Greenwald,1.0
2019,Grenville,4.0
2019,Greta South,7.0
2019,Greta West,7.0
2019,Gringegalgona,2.0
2019,Gritjurk,2.0
2019,Grovedale,990.0
2019,Gruyere,33.0
2019,Guildford,13.0
2019,Gunbower,35.0
2019,Gundowring,3.0
2019,Gunyah,1.0
2019,Guys Forest,1.0
2019,Guys Hill,5.0
2019,Haddon,62.0
2019,Hadfield,642.0
2019,Hallam,994.0
2019,Hallora,2.0
2019,Halls Gap,43.0
2019,Hamilton,1017.0
2019,Hamlyn Heights,271.0
2019,Hampton,819.0
2019,Hampton East,551.0
2019,Hampton Park,1719.0
2019,Happy Valley,8.0
2019,Harcourt,57.0
2019,Harcourt North,4.0
2019,Harkaway,76.0
2019,Harmers Haven,1.0
2019,Harrietville,24.0
2019,Harston,5.0
2019,Hastings,1583.0
2019,Hattah,2.0
2019,Havelock,5.0
2019,Haven,12.0
2019,Hawkesdale,9.0
2019,Hawthorn,1487.0
2019,Hawthorn East,671.0
2019,Hazel Park,1.0
2019,Hazelwood,34.0
2019,Hazelwood North,79.0
2019,Hazelwood South,13.0
2019,Healesville,423.0
2019,Heath Hill,5.0
2019,Heathcote,229.0
2019,Heathcote Junction,29.0
2019,Heatherton,294.0
2019,Heathmere,5.0
2019,Heathmont,390.0
2019,Hedley,15.0
2019,Heidelberg,2045.0
2019,Heidelberg Heights,630.0
2019,Heidelberg West,1138.0
2019,Hensley Park,1.0
2019,Henty,3.0
2019,Hepburn,18.0
2019,Hepburn Springs,17.0
2019,Herne Hill,175.0
2019,Hernes Oak,26.0
2019,Hesket,5.0
2019,Hexham,5.0
2019,Heyfield,201.0
2019,Heytesbury Lower,1.0
2019,Heywood,127.0
2019,Hiamdale,1.0
2019,High Camp,11.0
2019,Highett,1047.0
2019,Highlands,3.0
2019,Highton,456.0
2019,Hill End,1.0
2019,Hillcrest,3.0
2019,Hilldene,8.0
2019,Hillside,713.0
2019,Hmas Cerberus,7.0
2019,Hoddles Creek,13.0
2019,Hollands Landing,1.0
2019,Homewood,2.0
2019,Hopetoun,20.0
2019,Hopetoun Park,24.0
2019,Hoppers Crossing,3127.0
2019,Hordern Vale,17.0
2019,Horfield,2.0
2019,Horsham,1802.0
2019,Hotspur,3.0
2019,Howitt Plains,2.0
2019,Howqua Inlet,4.0
2019,Hughesdale,356.0
2019,Humevale,11.0
2019,Hunter,3.0
2019,Huntingdale,135.0
2019,Huntly,180.0
2019,Huntly North,9.0
2019,Huon,26.0
2019,Huon Creek,3.0
2019,Hurstbridge,143.0
2019,Illabarook,3.0
2019,Illawarra,6.0
2019,Illowa,7.0
2019,Indented Head,35.0
2019,Indigo Valley,4.0
2019,Inglewood,37.0
2019,Ingliston,8.0
2019,Invergordon,30.0
2019,Inverleigh,29.0
2019,Inverloch,215.0
2019,Invermay,27.0
2019,Invermay Park,78.0
2019,Iona,8.0
2019,Iraak,7.0
2019,Ironbark,161.0
2019,Irrewarra,13.0
2019,Irrewillipe,1.0
2019,Irymple,359.0
2019,Ivanhoe,897.0
2019,Ivanhoe East,133.0
2019,Jacana,363.0
2019,Jack River,3.0
2019,Jackass Flat,57.0
2019,Jacob Creek,1.0
2019,Jam Jerrup,8.0
2019,Jamieson,11.0
2019,Jan Juc,69.0
2019,Jancourt,1.0
2019,Jancourt East,8.0
2019,Jarklin,5.0
2019,Jarrahmond,2.0
2019,Jeeralang,18.0
2019,Jeeralang Junction,14.0
2019,Jeetho,13.0
2019,Jeffcott,1.0
2019,Jeffcott North,2.0
2019,Jeparit,36.0
2019,Jindivick,30.0
2019,Joel Joel,2.0
2019,Johnsonville,6.0
2019,Jumbunna,1.0
2019,Junction Village,41.0
2019,Jung,1.0
2019,Junortoun,58.0
2019,Kaarimba,6.0
2019,Kalimna,39.0
2019,Kalimna West,10.0
2019,Kalkallo,243.0
2019,Kalkee,2.0
2019,Kallista,21.0
2019,Kalorama,67.0
2019,Kamarooka,19.0
2019,Kanagulk,1.0
2019,Kangaroo Flat,1191.0
2019,Kangaroo Ground,42.0
2019,Kaniva,47.0
2019,Kanyapella,9.0
2019,Kardella,1.0
2019,Kardella South,1.0
2019,Kariah,4.0
2019,Karramomus,3.0
2019,Karyrie,1.0
2019,Katamatite,37.0
2019,Katamatite East,8.0
2019,Katandra,2.0
2019,Katandra West,33.0
2019,Katunga,41.0
2019,Kawarren,6.0
2019,Kealba,378.0
2019,Keely,8.0
2019,Keilor,347.0
2019,Keilor Downs,679.0
2019,Keilor East,599.0
2019,Keilor Lodge,60.0
2019,Keilor North,67.0
2019,Keilor Park,243.0
2019,Kellalac,1.0
2019,Kenley,2.0
2019,Kennett River,1.0
2019,Kennington,373.0
2019,Kensington,895.0
2019,Kerang,474.0
2019,Kerang East,1.0
2019,Kergunyah,1.0
2019,Kernot,4.0
2019,Kerrie,5.0
2019,Kerrisdale,11.0
2019,Kevington,2.0
2019,Kew,1491.0
2019,Kew East,273.0
2019,Kewell,19.0
2019,Keysborough,2053.0
2019,Kialla,371.0
2019,Kialla East,6.0
2019,Kialla West,18.0
2019,Kiata,3.0
2019,Kiewa,14.0
2019,Kilcunda,27.0
2019,Killara,38.0
2019,Killarney,8.0
2019,Killawarra,5.0
2019,Killingworth,3.0
2019,Kilmany,23.0
2019,Kilmore,699.0
2019,Kilmore East,27.0
2019,Kilsyth,633.0
2019,Kilsyth South,118.0
2019,Kimbolton,14.0
2019,Kinglake,83.0
2019,Kinglake,18.0
2019,Kinglake West,57.0
2019,Kingower,11.0
2019,Kings Park,420.0
2019,Kingsbury,380.0
2019,Kingsville,130.0
2019,Kirkstall,10.0
2019,Kirwans Bridge,5.0
2019,Kithbrook,3.0
2019,Knebsworth,1.0
2019,Knockwood,5.0
2019,Knowsley,7.0
2019,Knoxfield,448.0
2019,Koallah,1.0
2019,Koetong,3.0
2019,Kolora,2.0
2019,Kongwak,9.0
2019,Konongwootong,3.0
2019,Koo Wee Rup,179.0
2019,Koo Wee Rup North,3.0
2019,Koondrook,51.0
2019,Koonoomoo,20.0
2019,Koonwarra,12.0
2019,Kooreh,2.0
2019,Koorlong,22.0
2019,Koornalla,3.0
2019,Koorool,1.0
2019,Koorooman,3.0
2019,Kooyong,85.0
2019,Koriella,2.0
2019,Korobeit,1.0
2019,Koroit,66.0
2019,Korong Vale,22.0
2019,Koroop,2.0
2019,Korumburra,386.0
2019,Korumburra South,4.0
2019,Korweinguboora,10.0
2019,Kotta,9.0
2019,Kotupna,18.0
2019,Koyuga,26.0
2019,Krowera,7.0
2019,Kulwin,1.0
2019,Kunat,6.0
2019,Kurting,3.0
2019,Kurunjang,618.0
2019,Kyabram,713.0
2019,Kyabram South,9.0
2019,Kyneton,496.0
2019,Kyvalley,142.0
2019,Laanecoorie,11.0
2019,Laang,3.0
2019,Labertouche,40.0
2019,Laceby,16.0
2019,Ladys Pass,3.0
2019,Laharum,8.0
2019,Lake Boga,41.0
2019,Lake Bolac,12.0
2019,Lake Bunga,11.0
2019,Lake Charm,6.0
2019,Lake Eildon,3.0
2019,Lake Eppalock,1.0
2019,Lake Fyans,2.0
2019,Lake Gardens,167.0
2019,Lake Goldsmith,2.0
2019,Lake Lonsdale,1.0
2019,Lake Mundi,2.0
2019,Lake Powell,5.0
2019,Lake Rowan,3.0
2019,Lake Tyers,36.0
2019,Lake Tyers Beach,22.0
2019,Lake Wendouree,285.0
2019,Lakes Entrance,858.0
2019,Lal Lal,19.0
2019,Lalbert,3.0
2019,Lalor,1582.0
2019,Lamplough,3.0
2019,Lancaster,22.0
2019,Lancefield,153.0
2019,Landsborough,8.0
2019,Lang Lang,139.0
2019,Lang Lang East,2.0
2019,Langdons Hill,7.0
2019,Langi Kal Kal,3.0
2019,Langi Logan,1.0
2019,Langley,6.0
2019,Langsborough,11.0
2019,Langwarrin,966.0
2019,Langwarrin South,50.0
2019,Lara,976.0
2019,Lardner,73.0
2019,Larpent,9.0
2019,Lascelles,6.0
2019,Launching Place,103.0
2019,Lauriston,12.0
2019,Lavers Hill,11.0
2019,Laverton,573.0
2019,Laverton North,909.0
2019,Lawler,1.0
2019,Lawloit,3.0
2019,Lawrence,6.0
2019,Learmonth,18.0
2019,Ledcourt,2.0
2019,Leichardt,1.0
2019,Leigh Creek,13.0
2019,Leitchville,22.0
2019,Lemnos,17.0
2019,Leneva,15.0
2019,Leongatha,519.0
2019,Leongatha North,7.0
2019,Leongatha South,10.0
2019,Leopold,425.0
2019,Lerderderg,3.0
2019,Leslie Manor,9.0
2019,Lethbridge,23.0
2019,Lexton,155.0
2019,Licola,9.0
2019,Licola North,2.0
2019,Lillico,2.0
2019,Lillicur,1.0
2019,Lillimur,5.0
2019,Lilydale,1980.0
2019,Lima,2.0
2019,Lima East,2.0
2019,Lima South,8.0
2019,Limestone,4.0
2019,Lindenow,18.0
2019,Lindenow South,15.0
2019,Lindsay,1.0
2019,Linton,19.0
2019,Liparoo,7.0
2019,Lismore,31.0
2019,Little Hampton,7.0
2019,Little River,282.0
2019,Llanelly,5.0
2019,Llowalong,3.0
2019,Loch,14.0
2019,Loch Sport,119.0
2019,Loch Valley,4.0
2019,Lockington,38.0
2019,Locksley,6.0
2019,Lockwood,28.0
2019,Lockwood South,11.0
2019,Logan,1.0
2019,Londrigan,5.0
2019,Long Forest,5.0
2019,Long Gully,695.0
2019,Longford,63.0
2019,Longlea,14.0
2019,Longwarry,217.0
2019,Longwarry North,24.0
2019,Longwood,2.0
2019,Longwood East,12.0
2019,Lorne,99.0
2019,Lovely Banks,153.0
2019,Lower Moira,13.0
2019,Lower Norton,2.0
2019,Lower Plenty,180.0
2019,Lucas,90.0
2019,Lucknow,104.0
2019,Lurg,1.0
2019,Lynbrook,399.0
